"Codice_Delibera","Data_Delibera","Numero_Delibera","Numero_Verbale","Codice_Settore","Codice_Tipologia","Finanziamento","Codice_Funzionario","Codice_Funzionario2","Codice_Funzionario3","Data_Consegna","Consegna_Scheda","Nota_Consegna","Codice_Direttore","Data_DirettoreInvio","Data_DirettoreRitorno","Nota_Direttore","Invio_Ragioneria","Data_RagioneriaInvio","Data_RagioneriaRitorno","Nota_Ragioneria","Invio_Mef","Data_MefInvio","Data_MefPec","Data_MefRitorno","Osservazioni_Mef","Nota_Mef","Codice_Segretario","Data_SegretarioInvio","Data_SegretarioRitorno","Nota_Segretario","Codice_Presidente","Data_PresidenteInvio","Data_PresidenteRitorno","Nota_Presidente","Codice_Ufficio","Codice_Ufficio2","Codice_Ufficio3","Codice_StatoDelibera","Argomento","Nota_CC","Tipo_DocumentoCC","Numero_InvioCC","Data_InvioCC","Numero_RilievoCC","Data_RilievoCC","Numero_RispostaCC","Data_RispostaCC","Tipo_Rilievo","Nota_RilievoCC","Tipo_DocumentoCC2","Numero_RilievoCC2","Data_RilievoCC2","Numero_RispostaCC2","Data_RispostaCC2","Tipo_Rilievo2","Nota_RilievoCC2","Tipo_DocumentoCC3","Numero_RilievoCC3","Data_RilievoCC3","Numero_RispostaCC3","Data_RispostaCC3","Tipo_Rilievo3","Nota_RilievoCC3","Data_ConferenzaStatoRegioni","Numero_ConferenzaStatoRegioni","Nota_ConferenzaStatoRegioni","File_ConferenzaStatoRegioni","A_Data_ConferenzaStatoRegioni","A_Numero_ConferenzaStatoRegioni","A_Nota_ConferenzaStatoRegioni","A_File_ConferenzaStatoRegioni","Data_ConferenzaUnificata","Numero_ConferenzaUnificata","Nota_ConferenzaUnificata","File_ConferenzaUnificata","A_Data_ConferenzaUnificata","A_Numero_ConferenzaUnificata","A_Nota_ConferenzaUnificata","A_File_ConferenzaUnificata","Data_CommissioneParlamentare","Numero_CommissioneParlamentare","Nota_CommissioneParlamentare","File_CommissioneParlamentare","A_Data_CommissioneParlamentare","A_Numero_CommissioneParlamentare","A_Nota_CommissioneParlamentare","A_File_CommissioneParlamentare","Data_Parlamento","Nota_Parlamento","File_Parlamento","Registro_RegistrazioneCC","Foglio_RegistrazioneCC","Data_RegistrazioneCC","Numero_InvioGU","Data_InvioGU","Tipo_GU","Numero_GU","Data_GU","Nota_GU","Numero_EC","Data_EC","Numero_Co","Data_Co","Allegato_1","Allegato_2","Allegato_3","Tipo_Registrazione","Tipo_Pubblicazione","Inviata_Ragioneria","Nota_Cipe","Nota_ServizioCipe","Giorni_RilievoCC","Giorni_RilievoCC2","Giorni_RilievoCC3"
1116,"2005-05-27 00:00:00",68,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"1° progr. opere strategiche - raddoppio tratta ferroviaria Spoleto-Terni",,,"00036995","2005-12-05 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","181","2005-12-28 00:00:00",,,0,"7","2006-01-10 00:00:00",,,,,,"E050068allegato1.doc","E050068allegato2.doc","",,,FALSE,"",,,,
1117,"2005-05-27 00:00:00",69,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"1° progr. opere strategiche - aeroporto ""Marco Polo"" di Venezia",,,"0029582 ","2005-10-10 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","397","2005-11-21 00:00:00",,"2005-11-23 00:00:00",0,,"2005-11-28 00:00:00","",,,,,"E050069allegato.doc","","",,0,FALSE,"",,,,
1118,"2005-05-27 00:00:00",70,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"1° progr. opere strategiche - Trasporto rapido costiero Rimini-Fiera Cattolica - 1° stralcio funzionale tratto Rimini FS - Riccione FS - Riccione Fs",,,"0036991","2005-12-05 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","7","2006-01-10 00:00:00",,,0,"18","2006-01-23 00:00:00",,,,,,,,,,,FALSE,,,,,
1119,"2005-05-27 00:00:00",71,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Fondo anticipazioni spese in conto capitale degli enti locali - L. 311/2004, art. 1, c. 27",,,"0029394","2005-10-07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","366","2005-11-09 00:00:00",,,0,"272","2005-11-22 00:00:00",,,,,,"E050071allegato1.doc","E050071allegato2.doc","",,,FALSE,"",,,,
1120,"2005-05-27 00:00:00",72,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Contratto di programma ANAS 2003-2005","",0,"",,"",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,"244","2005-10-19 00:00:00",,,,,,,,,1,,FALSE,,,,,
1121,"2005-05-27 00:00:00",73,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Interventi nel settore del trasporto rapido di massa",,,"0029599","2005-10-10 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","180","2005-12-28 00:00:00",,,0,"7","2006-01-10 00:00:00",,,,,,,,,,,FALSE,,,,,
1122,"2005-05-27 00:00:00",74,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"L. 350/2003, art. 4, commi 35 e 36 - Programma nazionale degli interventi nel settore idrico",,,"0030553","2005-10-17 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","165","2005-12-22 00:00:00",,,0,"14","2006-01-18 00:00:00",,,,,,"E050074allegato1-2.pdf","E050074allegato3-4-5.pdf","E050074allegato programma.pdf",,,FALSE,"",,,,
1123,"2005-07-15 00:00:00",75,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"            A N N U L L A T O","A N N U L L A T O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,"A N N U L L A T A",,,,,,,,,,FALSE,,,,,
1124,"2005-07-15 00:00:00",76,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Modalità funzionamento Fondo rotativo per sostegno imprese e investimenti in ricerca - L.311/2004",,,"0024494 ","2005-08-22 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","216","2005-10-13 00:00:00",,,0,"246","2005-10-21 00:00:00",,,,,,,,,,,FALSE,,,,,
1125,"2005-07-15 00:00:00",77,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Attuazione delle linee guida per l'impostazione del Quadro Strategico Nazionale",,,"0036997 ","2005-12-05 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","9","2006-01-10 00:00:00",,,0,"246","2005-10-21 00:00:00","","51","2006-03-02 00:00:00",,,,,,,0,FALSE,,,,,
1126,"2005-07-15 00:00:00",78,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Documento di Programmazione Economica e Finanziaria (DPEF) 2006/2009","",0,"",,"",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,"",,,,,"E050078allegato.pdf","","",1,1,FALSE,"",,,,
1127,"2005-07-15 00:00:00",79,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"AGGIORNAMENTO PROGRAMMA OPERE STRATEGICHE","alla C/C per conoscenza con allegato dal 12/09/2005; al GAB, D.Tesoro, RGS, MIT",0,"0026321","2005-09-12 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,"no pubblicaz.",,,,,,,,1,1,FALSE,,,,,
1128,"2005-07-29 00:00:00",80,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Contratto di programma Consorzio Vigne e Cantine",,,"0010121 ","2006-04-04 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","270","2006-04-27 00:00:00",,,0,"107","2006-05-10 00:00:00",,,,,,,,,,,FALSE,,,,,
1129,"2005-07-29 00:00:00",81,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Contratto di programma Molise Agroalimentare SCARL - 1° aggiornamento",,,"0037274 ","2005-12-06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","8","2006-01-10 00:00:00",,,0,"19","2006-01-24 00:00:00",,,,,,,,,,,FALSE,,,,,
1130,"2005-07-29 00:00:00",82,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"            A N N U L L A T O","A N N U L L A T O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
1131,"2005-07-29 00:00:00",83,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Contratto di Programma Consorzio industriale e di servizi ""La Felandina"" - 1° aggiornamento",,,"0032645","2005-11-02 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","24","2005-11-28 00:00:00",,,0,"283","2005-12-05 00:00:00",,,,,,,,,,,FALSE,,,,,
1132,"2005-07-29 00:00:00",84,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Contratto di programma Consorzio Sandalia - proroga",,,"0010117 ","2006-04-04 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","271","2006-04-27 00:00:00",,,0,"107","2006-05-10 00:00:00",,,,,,,,,,,FALSE,,,,,
1133,"2005-07-29 00:00:00",85,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Contratto di programma - Agrofuturo S.c.ar.l. - I aggiornamento",,,"0036993 ","2005-12-05 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","128","2005-12-16 00:00:00",,,0,"35","2006-02-11 00:00:00",,,,,,,,,,,FALSE,,,,,
1134,"2005-07-29 00:00:00",86,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Modifica delibera  10/2004 (Fondo rotativo nazionale per in terventi in capitale di rischio)",,,"0027383","2005-09-22 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","239","2005-10-24 00:00:00",,,0,"257","2005-11-04 00:00:00",,,,,,,,,,,FALSE,,,,,
1135,"2005-07-29 00:00:00",87,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Assegnazione definitiva di 18,076 mil.euro al Commissario delegato per l'emergenza bonifiche e tutela delle acque nella regione Campania",,,"0037818","2005-12-13 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","12","2006-01-10 00:00:00",,,0,"20","2006-01-25 00:00:00",,,,,,,,,,,FALSE,,,,,
1136,"2005-07-29 00:00:00",88,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"4° Addendum al contratto di programma 2001-2005 con rete ferroviaria italiana SpA","",0,"0024625","2005-08-22 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,"",,,,,,,,2,1,FALSE,,,,,
1137,"2005-07-29 00:00:00",89,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"1° programma opere strategiche - metrotranvia per la città di Bologna","",,"0001387","2006-01-17 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","71","2006-03-04 00:00:00",,,0,"85","2006-04-11 00:00:00",,,,,,"E050089allegato.doc","","",0,,FALSE,"",,,,
1138,"2005-07-29 00:00:00",90,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"1° progr. opere strategiche - metropolitana di Napoli - linea 1",,,"0001388 ","2006-01-17 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","366","2006-03-01 00:00:00",,,0,"57","2006-03-09 00:00:00",,,,,,"E050090allegato.doc","","",,,FALSE,"",,,,
1139,"2005-07-29 00:00:00",91,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"2° progr. opere strategiche - raddoppio line ferroviaria Genova - Ventimiglia tratta",,,"0002191","2006-01-23 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","365","2006-02-28 00:00:00",,,0,"58","2006-03-10 00:00:00",,,,,,"E050091allegato.pdf","","",,,FALSE,"",,,,
1140,"2005-07-29 00:00:00",92,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"            A N N U L L A T O","A N N U L L A T O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,"A N N U L L A T A",,,,,,,,,,FALSE,,,,,
1141,"2005-07-29 00:00:00",93,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"1° prog. opere strategiche - collegamento autostradale di connessione tra le città di Milano e Brescia",,,"0026950 ","2005-09-19 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","258","2005-10-26 00:00:00",,,0,"263","2005-11-11 00:00:00",,,,,,"E050093allegato.pdf","","",,,FALSE,"",,,,
1142,"2005-07-29 00:00:00",94,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"1° progr. opere strategiche -Pedemontana lombarda collegamento autostradale Dalmine-Como-Varese- Valico del Gaggiolo","",0,"0037657","2005-12-12 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,"R I T I R A T A",,,,,"E050094allegato.pdf","","",5,1,FALSE,"",,,,
1143,"2005-07-29 00:00:00",95,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"1° progr. opere strategiche - Tangenziale est esterna Milano",,,"0037762","2005-12-12 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","381","2006-03-08 00:00:00",,,1,"69","2006-03-23 00:00:00",,,,,,"E050095allegato.pdf","","",,,FALSE,"",,,,
1144,"2005-07-29 00:00:00",96,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"1° progr. opere strategiche - Nodo di Falconara",,,"0001844 ","2006-01-19 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","364","2006-02-28 00:00:00",,,0,"57","2006-03-09 00:00:00",,,,,,"E050096allegato.doc","","",,,FALSE,"",,,,
1145,"2005-07-29 00:00:00",97,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"1° progr. opere strategiche -accessibilità nuovo Polo fieristico Milano - modifica soggetto aggiudicatore",,,"0028473","2005-10-03 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","335","2005-11-04 00:00:00",,,0,"264","2005-11-12 00:00:00",,,,,,,,,,,FALSE,,,,,
1146,"2005-07-29 00:00:00",98,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Ulteriore ripartizione per accelerazione programma infrastrutture strategiche nel Mezzogiorno",,,"0024496","2005-08-22 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","188","2005-10-04 00:00:00",,,0,"245","2005-10-20 00:00:00",,,,,,"E050098allegato1.pdf","E050098allegato2.doc","",,,FALSE,"",,,,
1147,"2005-07-29 00:00:00",99,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"applicazione del p.7. Della delibera 36/2002 - riprogrammazione delle risorse ",,,"0013942","2006-05-16 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","157","2006-06-14 00:00:00",,,0,"145","2006-06-24 00:00:00",,,,,,"E050099allegato.xls","","",,,FALSE,"",,,,
1148,"2005-07-29 00:00:00",100,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Finanaziamento di interventi da realizzare nel porto di Trapani - assegnazione di 2,2 milioni di euro (FAS)",,,"0000477 ","2006-01-09 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","214","2006-02-01 00:00:00",,,0,"34","2006-02-10 00:00:00",,,,,,,,,,,FALSE,,,,,
1149,"2005-07-29 00:00:00",101,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Criteri e modalità di funzionamento del Fondo per il finanziamento degli interventi consentiti dagli Orientamenti U.E. sugli aiuti di Stato per il salvataggio e la ristrutturazione delle imprese in difficoltà",,,"0026320","2005-09-12 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","82","2005-09-28 00:00:00",,,0,"227","2005-09-29 00:00:00",,,,,,,,,,,FALSE,,,,,
1150,"2005-07-29 00:00:00",102,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Ricognizione risorse derivanti da economie e revoche di contratti ",,,"0037063 ","2005-12-05 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","132","2005-12-19 00:00:00",,,0,"34","2006-02-10 00:00:00",,,,,,"E050102allegato.xls","","",,,FALSE,"",,,,
1151,"2005-07-29 00:00:00",103,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Contratto di programma Consorzio Pausania",,,"0001386","2006-01-17 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","215","2006-02-01 00:00:00",,,0,"34","2006-02-10 00:00:00",,,,,,"E050103allegato.xls","","",,,FALSE,"",,,,
1152,"2005-07-29 00:00:00",104,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Contratto di programma Gruppo FIAT",,,"0033232","2005-11-07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","26","2005-11-28 00:00:00",,,0,"284","2005-12-06 00:00:00",,,,,,"E050104allegato.xls","","",,,FALSE,"",,,,
1153,"2005-07-29 00:00:00",105,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Contratto di programma SEVEL",,,"0033233","2005-11-07 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","27","2005-11-28 00:00:00",,,0,"284","2005-12-06 00:00:00",,,,,,,,,,,FALSE,,,,,
1154,"2005-07-29 00:00:00",106,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Contratto di programma Consorzio Fiorifrutti",,,"0010119 ","2006-04-04 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","160","2006-04-19 00:00:00",,,0,"103","2006-05-05 00:00:00",,,,,,"E050106allegato1.xls","E050106allegato2.xls","",,,FALSE,"",,,,
1155,"2005-07-29 00:00:00",107,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Contratto di programma con il Consorzio Piceno Consid",,,"0037272 ","2005-12-06 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","10","2006-01-10 00:00:00",,,0,"20","2006-01-25 00:00:00",,,,,,"E050107allegato.xls","","",,,FALSE,"",,,,
1156,"2005-07-29 00:00:00",108,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Contratto di programma Consorzio SPAS",,,"0005934 ","2006-02-27 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","37","2006-03-22 00:00:00",,,0,"94","2006-04-22 00:00:00",,,,,,"E050108allegato1.xls","E050108allegato2.xls","",,,FALSE,"",,,,
1157,"2005-07-29 00:00:00",109,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Contratto di programma Consorzio Tecnesud",,,"0005932","2006-02-27 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","43","2006-03-22 00:00:00",,,0,"94","2006-04-22 00:00:00",,,,,,"E050109allegato1.xls","E050109allegato2.xls","",,,FALSE,"",,,,
1158,"2005-07-29 00:00:00",110,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Contratto di programma Genesis",,,"0010120","2006-04-04 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","272","2006-04-27 00:00:00",,,0,"107","2006-05-10 00:00:00",,,,,,"E050110allegato.xls","","",,,FALSE,"",,,,
1159,"2005-07-29 00:00:00",111,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Contratto di programma - FIAT Powertrain Italia Srl FMA Srl e Elasis Scpa",,,"0034969","2005-11-21 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","133","2005-12-19 00:00:00",,,0,"303","2005-12-30 00:00:00",,,,,,"E050111allegato.xls","","",,,FALSE,"",,,,
1160,"2005-07-29 00:00:00",112,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Fondo per le aree sottoutilizzate ex art. 61 della L.F. 2003. Assegnazioni per l'anno 2005 (completamenti L. 64/1986)",,,"0032648","2005-11-02 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","25","2005-11-28 00:00:00",,,0,"284","2005-12-06 00:00:00",,,,,,"","","",,,FALSE,"",,,,
1161,"2005-07-29 00:00:00",113,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Piano previsionale fabbisogni finanziari Simest per il 2006",,,"0037639","2005-12-12 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","13","2006-01-11 00:00:00",,,0,"21","2006-01-26 00:00:00",,,,,,,,,,,FALSE,,,,,
1162,"2005-07-29 00:00:00",114,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Piano previsionale impegni assicurativi SACE SPA  2006",,,"0037633","2005-12-12 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","14","2006-01-11 00:00:00",,,0,"21","2006-01-26 00:00:00",,,,,,,,,,,FALSE,,,,,
1163,"2005-07-29 00:00:00",115,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Estensione alla Croazia dello stanziamento di 40,329 milioni di euro",,,"0037631 ","2005-12-12 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","11","2006-01-10 00:00:00",,,0,"21","2006-01-26 00:00:00",,,,,,,,,,,FALSE,,,,,
1164,"2005-07-29 00:00:00",116,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Programma triennale Dipartimento trasporti terrestri e sistemi informativi e statistici 2005-2007","PER CONOSCENZA",0,"0028472 ","2005-10-03 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,"no pubblicaz.",,,,,,,,2,1,FALSE,,,,,
1165,"2005-07-29 00:00:00",117,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"            A N N U L L A T O     VEDI   DELIBERA N. 111","ANNULLATO VEDI DELIBERA N. 111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,"ANNULLATA VEDI DELIBERA N. 111",,,,,,,,,,FALSE,,,,,
1166,"2005-08-03 00:00:00",118,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"1° progr. opere strategiche - linea AV/AC Milano-Genova",,,"0029601","2005-10-10 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","137","2005-12-20 00:00:00",,,0,"8","2006-01-11 00:00:00",,,,,,,,,,,FALSE,,,,,
1167,"2005-08-03 00:00:00",119,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Linea ferroviaria Torino Bussoleno",,,"0004487 ","2006-02-13 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","383","2006-03-13 00:00:00",,,1,"69","2006-03-23 00:00:00",,,,,,"E050119allegato1.pdf","E050119allegato2.doc","",,,FALSE,"",,,,
1168,"2005-08-03 00:00:00",120,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,,,,"Nodo autostradale di Perugia","",0,"",,"",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,,,"",,,,,"E050120allegato.pdf","","",5,1,FALSE,"",,,,
